tweet,sentiment
mahend narendramodi right,1
rohini sgh sreenivasanjain question long bjp return hope surviv free voic critic civil societi media even suprem court abl surviv onslaught year,1
world cup gibb drop catch steve waugh told ju drop world cup pragya thakur prove gibb bjp elect,1
mk qaziabdulsalaam internalsoul ibn sena hmoindia spokespersonmod r bjp propaganda blind illiter like u plea studi world histori mani peopl kill war terrori mani muslim kill mani christian hindu kill killer,0
anandpa incindia rahulgandhi air strike bhi sena ke jawan karti h sena ke name pr bjp q gana ga rahi h rafael deal larg corrupt modi govern aap ek led bulb ka dam bata rahe h per jpc karban q dar rahe h joint parliamentari committe pura saf ho ja,0
narendramodi whenev bjp india come power bloodsh innoc citizen happen whenev bjp power hindu muslim riot happen whenev bjp power terrorist attack tripl whenev bjp power hate crime rise n women rape rise vote rahulgandhi save india,0
pragya thakur candidatur grim remind happen investig agenc fail us chang line depend power column polit overpow institut red line ca via economictim,0
rame bjp word spoken kerala cm everi problem india root congr polici pinarayi vijayan interview everi congr politician corrupt famili growth need bother nation may good u kic,1
babaje immak vote rajiv gandhi vote v p singh bjp atal bihari mani time vote modi thanx kejriw save make mistak voter parti parti own either,1
brilliant read happen see anoth human len religion,1
desivigyan drrizwanahm govt ke sathi ki hai ban kyo nhi lagat rss bjp use trick done north india fail dravid dont link aryan,0
gathbandhankar dpsaga aditijoshi rubikaliyaquat hahaha jaao mental hospit get well soon u dullard huh genuin person time argu f king peopl bjp bhakt,1
cpm congr fight tmc vote either mean vote tmc vote bjp remov mamata bengal shri amitshah,0
ask mamataoffici respond whereabout samjhauta bla culprit better entertain bjp leader elect,1
shilpashindeinc hahahaha bjp gutter natur habitat keechad kamal grow,1
narendramodi feku tho bjp time problem dont put congr ur better shud say wor,1
north indian reali awar modi bjp fool yr modi construct ram templ amp art revok contribut india yr nil noth except visit foreign parliament amp hug f leader r g dosti dont vote chorchowkidar,0
nayakragini incindia tough fight everyon specif congitraitor bjp,0
cpm congr fight tmc vote either mean vote tmc vote bjp remov mamata bengal shri amitshah,0
india vote pm narendramodi want destroy muslim say bjp neta newsreport khabarbar video clip embed newsreport india head rajnathsingh sushmaswaraj dreamgirlhema akshaykumar rajinikanth ikamalhaasan mkstalin,0
think bjp go go away po singl larg parti amp good chanc form govt,1
hindu want stay aliv live india vote support bjp modi,1
haryanvipunjabi domalvar chrysel hi liter take somewher el think bjp use religion polari vote live rock either way interest continu,1
right dear,1
truth come mouth bjp terrorist group give threat destroy democraci countri vote pm narendra modi want destroy muslim bjp neta khabarbar,0
sreenivasanjain onreal check mp polic bjp rule arrest pragya twice fir,0
let us reaffirm commit toward creat better planet futur gener let us work togeth mitig menac climat chang would great tribut belov mother earth,1
right g,1
httweet amitshah clean chit bjp soon court bjp come power,1
good meena g,1
wow bjp simpli studi histori forget hurri wa pt nehru fault,1
vkrama sanket nishant shid payalbhayana reallyswara haha bjp,1
wave le elect good candid tilt scale parti favor aap done ju aap candid especi raghav chadha atishiaap stand among stale li bjp congr candid delhi,1
bjp india candid sureshbblg face uphil ta retain belgaum parliamentari constitu,1
news india bjp ka virodhi priyankagandhi incindia bjp india game changer,0
taoofdudei modi chosen democrat unlik congr presid elect virtu dynasti jihadi didi practis true democraci kill peopl vote bjp world pakistan democraci,1
problem bjp india lekhi seem satisfi rg regret phase elect n lot damag done bjp comment pu kind punish kejri ca al done shivanigupta,1
akshaykumar join bjp get ticket new delhi,1
think everi bjp support indian nri folk kid mu send kid shakha rather swim skateboard che keyboard class mean fav parti ideolog backbon,0
rahul gandhi shit brick sc say regret comment chowkidaar chor hai good job team bjp bjp india,1
new india,1
dear delhi voter media show triangular fight delhi help bjp congress win singl seat delhi get sway away media narr vote congr want defeat bjp delhi jai hind,1
n brand modi high popular haryana current even deplet divid amp unprepar opposit infight among heavyweight congr pull bjp poll prepar amp campaign full swing opposit ha start yet,1
presid april said refuge elsewher countri face problem due implement given indian citizenship photo bjp,0
shreyadhoundi incindia aamaadmiparti bjp india cnnnew parti found ideolog tie nation parti either bjp congr ak statement record avail sadd state today beg allianc congr media direct question ak ak lo valu,1
rohini sgh sreenivasanjain onreal check wow bjp realli bigg nautanki parti maun vrat till afternoon way keep maun vrat everi night sleep,1
gujarat al throw surpri elect bjp washout reason lie mammoth rural distr,1
sakthivelu b tarauk aamaadmiparti contrari congr vote share high aap delhi even higher accord mani poll agenc togeth get mayb bjp poll mayb win seat pathet,1
word rajthackeray make bjp jitteri maharashtra becau play video clip narendramodi expo turn mislead claim raj thackeray becam modi bigg fact checker elect,1
cpm congr fight tmc vote either mean vote tmc vote bjp remov mamata bengal shri amitshah,0
deepaltrevedi aamaadmiparti bjp india u anali result gujarat elect u find help bjp form govern aap ab itni mehnat kare kon sab bol rahe hai hum bhi bol dete hai,1
saurabhsharma kiranshaw amitmalviya yogendrayadav candid expos bjp expos wait watch,1
berwaltweet arvind barmer hindu thnewdelhi abaruah jjp bjp true friend,1
sc issu notic bjp leader smriti irani appeal field congr leader sanjay nirupam crimin defam ca file smriti nirupam appeal delhi high court order refus qua summon,1
ashoswai stage drama check pm chopper queri rais black box carri day back howev yell cri alway bjp give bakwa reason everyth end may long short,0
true condol offer feel talk le support promot le well yet let opportun mi secur vote pm,1
bhopal mp know candid sadhvi pragya singh thakur bjp digvijay singh congr parti,1
abpnewstv bjp india amitshah haan bsdk bjp r member r alway fals frame kill innoc wen come cong parti member alleg r true india ko apn baap ki jaagir mat samjh takl,1
hardeepspuri bjp india sensibl decis bjp jaitley anyway would lo tri fight elect plank develop jingoi suprem leader,1
factor work favor bjp transpar recruit state govt e govern model state govt elimin middlemen public servic previou state govt mar corrupt job amp dubiou land deal ca khattar govt n,0
new indian expr say priyanka chaturvedi actual tri join bjp amp smriti irani stop happen,1
bjp candid dr ume jadhav switch bjp take veteran incindia leader mallikarjun kharg hope win lok sabha elect ride narendramodi wave,1
petit forc rahul gandhi say sorri sc file new delhi bjp mp lekhi bjp ha announc candid new delhi yet judgment come crucial hour sc order taught bitter lesson,1
shefvaidya bjp stop wonder tri understand problem peopl rather hard lift anti tn polici centr want bjp chanc tn region parti excel,0
wish smt sheiladikshit shri ajaymaken shri inc jpagarw shri arvinderlov shri mahabalmishra shri rajeshlilothia delhipmc extend full support candid amp defeat bjp amp aap delhi,1
issu notic leader appeal leader seek set asid summon issu trial court crimin defam complaint file irani narendramodi sushmaswaraj sanjaynirupam incindia,0
bjp nota consid bjp around remain one candid opposit slip still cont may constitu constitu depend upon candid,1
swati gs dev fadnavi ji kya ab nyay ki ume bjp karna chhod de action requir errant mumbaipolic offic al peopl lo faith law becau conniv offici,1
abus express say oneself never campaign posit fill whole nation neg energi prompt citizen neg kind leader kind welfar state offer,1
fact elect campaign job secur nrc etc road water electr mean modi gov success latter factor part inflat consist neither congr voic price ri third front,1
actor shatrugansinha bihar poster boy long earlier minist rajya sabha member bihari babu seek hat trick patna sahib,0
vote modi vote bright india vote narendramodi,1
congr presid rahulgandhi file respon contempt petit file bjp mp meenakshi lekhi suprem court regret remark sc agre pm modi indulg corrupt rafal deal made heat polit campaign toi bdutt tehseenp,0
two leader play differ game elect step cont ls elect amp bat watch leader po may filterkaapi,1
think sandeep dixit better candid ea delhi fight majorli atishiaap bjp ea delhi sit aap mla good noth okhla guy ju nightmar,1
mohamm sumiranchhetri ranaayyub sorri bro kafir expert vulgar pervertn know yr fault u told everi oppos view rss bjp cell u know world soon u would know,0
shekhargupta video releas decemb show today worri bjp make next govern thump major,1
man eminentjuri kapil sibal cont seem congr plan give field rame kumar brother anto sikh riot convict sajjan kumar south delhi bjp ha announc candid newdelhi pm modi may cont per report,1
hindu democraci ceas exi india divis amp commun parti bjp vote amp save democraci amp futur children elect,1
delhi vote divis polit bjp delhi vote commun polit bjp delhi vote anti trader bjp delhi vote aap govern delhi vote hone aap candid,1
namo gane harishk himesh ss mattarhegd yashpalbjp dheerajgbc harvan batra victoryfornamo narendramodi lillymarypinto narendramodi sukanyaiy meenakshisharan meenu ramsabjym bakoriya kirti sanghavideepa onlinerajan samar patelontop ajaypandey debashishhit ankitasood hindustan mahiherambha hindu blood smithadutt vanitajain reema bjp narendramodi pm narendrap tigernamo aarohi draksbond jadonpriyanka shefvaidya nazlinshaikh amitshah inarendramodig gravim pehadiya prasura lotusfeetn lacerci betibachaobetip amitshahoffic indian expr headlin say accus malegaon terror bla ca candid hav seen media report say accus ca congr candid hav ramsabjym draksbond ibhagwa n shakkuiy,1
suumandey amitshah myogiadityanath bjp india bjp bengal dilipghoshbjp menonarvindbjp roopaspeak locket basusayan kalyanchaubey jyoita prakashsriv drgpradhan amitmalviya supriyobabul support bjp narendra modi ji friend bengal real time take right decis opt namo nation fare relat among us elect forget cast languag creed etc thank,1
la file complain rahulgandhi ecisveep complaint rais question dual passport credit goe swami rais question quit long time,0
purba ray bang way raga beat namo match bjp win problem indira g modi shah shit scare alt power centr parti,1
yogeshmpatel tarekfatah payal rohatgi waah kya logic h mughal rule yr briti rule yr congr rule parti till n modi govnt child felt extrem horrif privat skul rss n bjp manipul small children hindi still nd languag,0
bjd feel ground slip feet resort violenc say dpradhanbjp bjp mandal presid shot dead bjp mla candid bhubaneswar central attack thrice,1
bjp nation presid shri amitshah ji address public meet howrah bengal watch live,1
one decis confirm complet chang polit philosophi bjp nm shah want polar elect brazenli nakedli accept achiev credit constitut norm n ethic valu,1
whn say opposit make remark like ali vs bajrangbali martyr polar nd whn make jalti aag moment unprofession state target bjp reason emot respect,0
hindu india amp peopl elect save democraci divis commun rss amp bjp kick,1
mohansinha great victori bjp especi modiji,1
victori congr three state assembl elect credit lie perpetr rafal aircraft purcha amp farm loan waiver farm loan waiver never took place amp chant rahul rafal deal prove hoax peopl come sen amp sympathet bjp,1
mayankgandhi absolut wrong word coin sanatana dharma way woman tortur year way hone armi offici tortur come open mor sha withdrawn comment again martyr u peopl expect moral amp ethic bjp,0
feel shashi tharoor right tri becom hindu pakistan bjp exact replica mental,1
kallgorr mumbai north central bjp shiv sena could go upto anti incumb seat seat clo call mumbai belt much depend tomorrow vote th,1
ju amus al shock comment congr principl high time soul search look premi principl frustrat clearli visibl languag amp select candid,1
indiatoday narendramodi kailashonlin manogyaloiw peopl bengal bjp leadership fail bengal dont want share failur alon bring suprem leader al share lo,0
bsp field muslim candid split jat constitu western domin agrarian cast tradit support rld shift bjp india,1
wave le elect good candid tilt scale parti favor aap done ju aap candid especi raghav chadha atishiaap stand among stale li bjp congr candid delhi,1
muglikar bjp pro activ legal team take everi lie rahul gandhi court way deal habitu liar,1
delhi vote divis polit bjp delhi vote commun polit bjp delhi vote anti trader bjp delhi vote aap govern delhi vote hone aap candid,1
agentsaffron ju like sonia rahul get free pa media ask even fir time mp bjp achiev mp em abt constitu even rule decad,1
fourakolkar amolkataria amankayamhai et wrong sumitra tai mahajan time mp indor long serv mp ls becau indor fortr bjp inc left amp bld never bjp parent organ,0
balachandran teammoditn drtamilisaibjp narendramodi blsantho ctravi bjp piyushgoy amitshah nsitharaman bsybjp bjp karnataka tejasvi surya pmuralidharrao bjp india sir thnx ur great concern fir start plough field join harv chang u want see other,1
la week sought rahul gandhi respon alleg public statement made appear say top court made clear rafal ca commit theft,1
today presid file repli petit file bjp mp meenakshi lekhi seek initi contempt proceed allegedli twist supremecourt order admiss certain document petit,1
sumit nagpal shekhargupta frustrat jurno sztabl janpath see truth bjp win throw outdat jibe fool peopl,1
bomb attack sri lanka meant indian kafir could happen modi enhanc focu intellig domest secur bomb indian civilian pa five year bjp campaign huge mean,1
pic bjp south candid chandrabosebjp pic tmc ghatal candid superstar idevadhikari pic bjp jadavpur candid tweetanupam thing never chang,1
satisfi extent said made fal statement court bjp mp meenakshi lekhi complaint rahul gandhi conced suprem court lie rafal,0
normal person tri understand,1
suryahsg time happen communi didi govt happen like didi govt bjp govt get major bjp time sir sure,1
ramki assum bjp get major think even bjp doe nda get major sudalai seen anywher near oath take ceremoni,1
b candid defeat bjp,1
remark made suprem sacrific plung thick scene terror attack head bullet proof jacket unfortun fail protect left nation agha,0
athei krishna modi cross benchmark long back aap tri hard reach congr almo par till bjp lead neechta,0
certainli check amp verifi video whole lot fake video use elect campaign btw awar origin spread fake video ju go check mani lie speak elect ralli,1
presid amitshah defend parti decis nomin sadhvi pragya lok sabha candid bhopal say given clean chit fal ca file,1
narendramodi whenev congr come power price high tax high irrig project delay nation secur ignor bjp develop agenda empow million highlight rajasthan yesterday ji,1
congr make mistak bjp put weight behind one man rahul g recent attain matur still match modi posit congr team abl men women milind deora pilot scindia make formid team,0
swear god better tweet kerala grew bjp exi kerala mom ksu leader everyon ak anthoni leader made speech say vote ksu devika rani colleg elect dad staunch sfi,1
gujarat kachchh seat see tough congr vs bjp cont constitu schedul vote april pha read,0
media instruct make fight bjp amp congr delhi congr doe even exi delhi aap candid win comfort candid aap,1
current prevail polit mood amp social factor total polar jat vs non jat heartland haryana riot feb js elector divid among inc inld amp jjp non js use inc switch loyalti bjp po hooda rule,0
rahul gandhi stand expos say bjp mp meenakshi lekhi complaint congr presid conced suprem court made rafal remark heat moment updat,0
indiatoday republ aajtak zeenew timesnow rahulgandhi mu punish abt lo incur bjp elect cant escap incindia briti citizenship al mu resolv b contest elect bjp india,1
warm greet would mp purandeswaribjp garu hope second tenur vizag mp strengthen bjp local state,1
shubham amitshahoffic tsrawatbjp koi inko bolo anti bjp mean anti nation bjp ke advani ji bhi bola yeh cheez inko understand,0
dr smverma shilpitewari sinezero think know lo entir candid li state leader al fight assembl elect cadr happi give run money aap delhi bjp interest win delhi assembl noth done delhi,1
haddhaiyaar ai kuch nahi hai bhai ye bjp slight edg far ahead still day left vote,0
give huge handl bjp,1
ndtv mean say terrorist honour jail sangi terrori real honour bjp indian societi awar sangi terror make fool time come dump dustbin,0
prithabandyop singnitins arindam parveenkad sibtehasan bnadhani foroneindia jiabhishekji yesachhai omanojkumar mcnaorem shamilmanzor prafulladeshmuk yusufiosi udra uvacha guy delhi priyapyadav ansariizharali karanbh vazeindian gopalmurali sanjayuvacha fornewindia sharmabd brije geetv harmoni srasikdoshi coldushy pbsmba shehla rashid choyyan tanvirsalim amirjkhan googli deepsealion ranaayyub shahabjafri aftabcalm sabanaqvi bainjal sagarikagho sanjivbhatt pbhushan sardesairajdeep ravishndtv ram guha bdutt minmsm economictim bjp hate speech polit ju frustrat plea rais voic,0
bjp presid amitshah parti decis nomin lok sabha candid bhopal given clean chit fal ca file,1
dharmendra pradhan bjd feel ground slip feet resort violenc bjp mandal presid shot dead mla candid bhubaneswar central attack thrice even elect fli squad went check bjd mla resid attack ani,1
ichbinujjaini lol problem bjp dont problem congr communist prove land grabber mafia agent doubt becau modi want link aadhar land registr peopl scare like hell rolf,1
bjp winner even vote share elect bjp congr bsp aitc sp aiadmk other dhruv rathe tri spread anoth,1
narendramodi heard mani muslim christian vote delet matter bjp want win elect hook ok crook hate speech talk other achiev talk achiev like cow slotter issu construct statu etc,1
sampadscal coolfunnytshirt rashtrapatibhvn vpsecretariat pmoindia hmoindia narendramodi rajksinghindia ra thore kirenrijiju smritiirani kailashonlin believ modi ae ya na ae bengal mein bjp ko hi major milni chahiy especi kolkata gnna happen eastern central north bengal,1
corrupt upa govt hardli interest assam develop govt help poor benefit lot farmer assam credit link subsidi scheme,0
rahul gandhi shit brick sc say regret comment chowkidaar chor hai good job team bjp,1
bjp return arvind singh love arvinderlov got congr incindia ticket ea delhi parliamentari constitu arvind singh love owe place parti father gave affidavit favour hkl bhagat,1
satisfi extent said made fal statement court bjp mp meenakshi lekhi complaint rahul gandhi conced suprem court lie rafal tune updat,0
amit gujju exsecular ameesha patel planet limit time wast either blame rant util creat impact other life chang want see chang lea give anoth year term bjp modiji,0
ra thore bjp took great decis regard india econom intern trade aspect rigid groundbreak work done reviv environ destroy marin bodi die due plastic choke lung plea someth,1
issu domin state assam elect season full report take closer look citizenship amend bill high stake battl congr bjp,1
priyankac incindia rahulgandhi wrong congr parti mem congr parti proud debait impress bjp,1
victori bjp prove jinnah right baar agar bhaajapaa jeete pataakh pakistan phuteng,1
humanim congr ki safai alreadi done time bjp show result sad still talk congr ki safai de ki safai job infrastructur educ etc voter want hear issu congr,0
wish smt sheiladikshit shri ajaymaken shri inc jpagarw shri arvinderlov shri mahabalmishra shri rajeshlilothia delhipmc extend full support candid amp defeat bjp amp aap delhi,1
vidyut girishnaught rajthackeray godavar true accept modi bjp noth kill one ident raj thackeray realis,1
sushmita sen campaign bjp etawah candid lok sabha elect said answer report,1
mandya vote lakh jd bjp seat malav maddur melukot mandya sr patna nagamangala kr pet kr nagara vote poll jd lakh bjp lakh ea win jd lakh margin srivatsayb,1
sushmita sen campaign bjp etawah candid lok sabha elect said answer report,1
congr presid rahulgandhi file respon contempt petit file bjp mp lekhi suprem court regret remark sc agre pm modi indulg corrupt rafal deal made heat polit campaign,0
zubinaahmd ye even though bjp fan go make bjp way difficult idiot comment seem illiter,0
tarauk aamaadmiparti vote left congr nct aap emerg congr candid could probabl lo deposit place aap amp bjp win seat,1
battlelin drawn chandni chowk pankajgupta aap vs drharshvardhan bjp vs j p agarw cong ne dilipkpandey aap vs manoj tewari bjp vs sheiladixit cong bjp yet name candid nd ea n nw cong yet name south news dotcom cnnnew,1
indiatoday amitshah amit shah presid bjp disclo name real culprit samajhauta train bla accord person acquit court,1
gujarat bjp expos bjp car caught transport cow meat truth gujarat,0
bjp go win kolkata,1
aruni bjp lapdog media channel sensibl major embarrass,1
suprem court issu notic bjp leader smriti irani appeal congr leader sanjay nirupam seek set asid summon issu trial court crimin defam complaint file irani,0
month old view mani chang happen po interview person give minimum bjp yrdeshmukh,1
shekhargupta lot peopl vote press nota button bad news bjp,0
gallerygrandeur ecisveep bjp mu serious complain,0
narendramodi piyushgoy sir due respect ju want ralli ur money spent ralli amount come bjp account india exchequ,0
exsecular congr candid appear far better bjp fall bjp delhi day kn sahni prof balraj madhok amp like great tiwari amp co,1
suprem court issu notic bjp leader smriti irani appeal congr leader sanjay nirupam seek set asid summon issu trial court crimin defam complaint file iran,0
rajendrarai druditatyagi seriousfunnyguy narendramodi myogiadityanath ajaeybjp ashwinityagibjp bjp majorpoonia sureshkkhanna drmnpandeymp sunilbansalbjp bjp india worldjat suniljha reema bjp vivekmmisra ipardeep kumar iprabhakarsingp yatendra ajaypandey kusumsk singhpooja bhartiysannari futurist technolog fail see creativ wai aayeng,0
asura sbm indian srjk rkmuthwho shree bharath dkomaali bhairavibhairav meowsarv deppaa vijayra uk twittz vvr krishnan swami ssbalu rkbsujatha bjp sasikala lalitha jr kasthurishankar brave speech,1
suprem court issu notic bjp leader smriti irani appeal congr leader sanjay nirupam seek set asid summon issu trial court crimin defam complaint file irani file pic,0
gauravpandhi bjp gund ki ek aankh hi nahi iska dimagh bhi ghoom gaya hai aliv ecisveep ye shame take action modi bjp local leader,1
friend sure bring smile fact laughter long way go hand respons let us concentr strengthen hand next year lea cover back log la year,1
vote democraci vote bjp vote strong leadership vote nation vote develop vote cultur nationali poonam mahajan,1
pm narendramodi chowkidaar secur india congr pm narendra modi chowkidar secur india congr congr spread corrupt year poor u vote bank elect congr india,0
congr presid rahulgandhi file respon contempt petit file bjp mp meenakshi lekhi suprem court regret remark sc agre pm modi indulg corrupt rafal deal made heat polit campaign,0
rohitlaakda aapdelhi aamaadmiparti aapkagopalrai sanjayazadsln msisodia pankajgupta atishiaap dilipkpandey raghav chadha bsjakharaap brijeshgoyalaap aapgugansingh kuldeepkumaraap aapabhinav adilkhanaap mla nareshyadav advrajendrap aapsaritasingh pankajgupta sanjeev aap ankitl aapkashahh lol ha ha ha ha ha ha pic say bjp alli cong isnt cong u hv beg sleep kick ur r bjp alli corrupt traitor etc etc r u lick till sleep u free,1
union cabinet hs approvd india long bridg frm phulbari ovr brahmaputra connctiv reach nxt lvl region aftr bjp cme powr hd dhola sadiya thn histor bogibeel bridg nd nw proce phulbari bridg gr wrk sarbanandsonw,0
jansatta politician seem burn desir die harn congr doe seem young face challeng bjp candid bjp lea fix age though co lose experienc hand,1
ram guha pessimist articl would better writer mu express solidar continu spiritu hindu cultur sinc age despit sever extremi provoc cultur compromi becom intellectu nowaday amp blame bjp fashion,1
pm narendra modi want destroy muslim bjp neta bjp bring machin china shave thousand muslim later forc adopt hindu religion,0
shilpitewari sinezero shiela dixitji undoubtedli shown gut know fulli would triangular fight bjp vs inc vs aap triangular fight bjp sure edg,1
nationwid decad hate crime motiv religi bia claim live report accord hate crime watch crime risen sinc bjp came power,0
princep indiantweet narendramodi chhotaudaipur difficult win bjp,1
ambkcsingh true sir wor thing could done cell troll enterpris ltd lo element anonym unsign unattribut unattest uncredit chowkidar kill cambridg analytica busin model copypast,1
thewir gutl rss work behind scene day motiv even danger bjp benefit choic dilemma,0
smokingskil bhai problem even bjp cannot solv live year politician come forward chang forev,1
hindu truth everybodi know trader amp baniya alway bjp waleh news anyth new wast time amp make news come hindu press thing report,1
dharmendra pradhan bjd feel ground slip feet resort violenc bjp mandal presid shot dead bjp mla candid bhubaneswar central attack thrice even elect fli squad went check bjd mla resid attack,1
real face,1
congr presid rahul gandhi file respon contempt petit file bjp mp meenakshi lekhi sc regret remark sc agre pm modi indulg corrupt rafal deal made heat polit campaign,0
sir bjp ka matlb good govern na ki public ko preshan karna way fill nomin pmoindia cmofficeup uppolic bjp india,1
introduc sadhvi pragya thakur undertri terrori accus candid bjp acknowledg develop plank good govern propaganda taker,1
la date withdraw nomin april th congr candid amp aap candid withdraw nomim leav bjp high amp dri pictur abhi baaki hain,1
shekhar gupta say cvoter survey predict bjp get elect yashwant deshmukh call fake news via opindia com,1
amitshah nice uncl ji full support bjp jindabad,1
rup airport near dhubri wll soon oprat greatli hlp enhnc connctiv lower region dhubri nd kokrajhar smethng ws nt oper fr lng cme lyf bcoz bjp govt led sarbanandsonw,1
even defeat assembl elect rajasthan amp mp brand modi still intact defeat three state bjp work hard amp abl regain public wonder bjp repeat perform,1
disgust happen sure weakn govt jharkhand amp failur law enforc jharkhand present chief minist mu stop co amp ensur fearl state especi girl women,1
ani much violenc one parti opposit term hindu sympathi bjp polaris,1
kbhan true bjp worker plz help still struggl ration relief card,1
dpradhanbjp bjd feel ground slip feet resort violenc bjp mandal presid shot dead bjp mla candid bhubaneswar central attack thrice even elect fli squad went check bjd mla resid attack,1
bomb hurl vehicl bjd bjp mla candid bjp odisha bjp india bjd odisha,1
gauravxm yeah look pure arithmet non bjp vote get divid aap congr bjp retain vote share wave aap like,1
dipanjana mimi dgcspeak ppl wb sud vote modi ji safeti secur bright futur kid everi common man awar other plez keep support bjp thnk,1
everi vote bjp vote odisha sportsperson great futur everi vote bjp vote next gener sport infrastructur odisha modi hy munkin hy,1
singh biswajeet tru real fight congr cut bjp vote share cut aap voteshar nail bite fini,1
httweet amitshah bjp short good peopl sampl give good goveranac,1
ani peopl kerala hindu mu understand bjp give clean amp strong govern kerala definit prospher,1
good see inc drive final nail aap delhi seat mo like aap noth give pleasur see back charlatan back bjp vs inc delhi,1
timesnow india never scare way ur tell pakistan congr nuclear good hastag bjp modi amit shah,1
wish smt sheiladikshit shri ajaymaken shri inc jpagarw shri arvinderlov shri mahabalmishra shri rajeshlilothia delhipmc extend full support candid amp defeat bjp amp aap delhi,1
tmkrishna hindui safe everywher bjp elect gimmick put fear mind hindu hindui strong enough need hinduvata goon protect,1
kapilmishra ind raghuramanmenon akji happen incindia reject nobl plan unseat evil amp commun modiji like st georg u slay commun dragon bjp godspeeeeeeeeeeeeeeeeeeeeeeeeeeeeee akji,0
officialurmila choo what right relev real choo bjp,1
dharmendra pradhan bjd feel ground slip feet resort violenc bjp mandal presid shot dead bjp mla candid bhubaneswar central attack thrice even elect fli squad went check bjd mla resid attack,1
chiranjeev inc captajayyadav hard work pay doubt crowd effort behind educ peopl bjp loot state countri,0
shakeelnbt bjp becau aap incindia lo delhi becau ill conceiv campaign team time reviv congr ajaymaken sheiladikshit mahabalmishra rahulgandhi haroonyusuf,0
suprem court issu notic bjp leader smriti irani appeal congr leader sanjay nirupam seek set asid summon issu trial court crimin defam complaint file irani,0
junctur gue lekhi n maheishgirri get ticket bjp sure retain vote bank,1
kumaridiya narendramodi highli appreci inspir rajsamand win bjp bjp namo namo,1
vikasbha kyun officialurmila kya yeh hai parti incindia goon trash common citizen rais modi modi slogan defend goon call common man karyakarta ecisveep action bjp maharashtra igopalshetti u suppos fight us,0
aamaadmiparti arvindkejriw dchautala gave clean walk bjp give ticket muslim stop modi arvindkejriw,1
pra net jehadi terrorist hindutva terrorist whitewash venom hate see hate venom tweet msi statement disgust kathua rape ca bjp sanghi defend rapist,0
ndtv sadhvi pragya arrest shivraj chauhan govt evid tortur found right panel yet bjp keep tell lie justifi terror accus candidatur,1
jatinpaul hindu incindia nation parti statehood statu delhi want ut delhi alway merci central govt peopl delhi teach fit lesson bjp n congr continu vote aap overwhelmingli lok sabha elect,1
india vote bjp hardli exist south india popular low except seat karnataka modi pick mani lok sabha seat bound lo north india,1
dattanna may true possibl kcr given home ministri mim safe heavi recruit big concern,1
everi year khidirpor metiaburuz durgapuja held durga puja held across bengal bjp cell claim make u intellig make u idiot,0
trinagular cont delhi split opposit vote usual one wud foreca bjp cud eventu ca well inc li strong good fight amp one two upset cant rule depend quantum aap vote share collap lok sabha,1
delhi tough three corner fight advantag bjp,0
kavita krishnan even bjp power comrad face atroc tell situat today far better bihar wb come communi ruler could make better wb,1
attack opposit fail present clear cut polici presid monday said peopl acro countri vote enthusia make decis capabl sensit amp strong leadership,1
join congr sure chandel bjp kisan morcha vp consecut term mp hamirpur congr set sweep himach prade nh india neelabh nherald,1
ctravi bjp savarkar said hindu muslim live togeth took side muslim leagu advoc two nation theori sir yarigu gottagalla anta ee thara heltiro illa nimig idella gottilvo,1
kapil sibal want cont chandani chowk ha got nod old war hor amp term ls member jp agarw lock horn bjp dr harshvardhan amp aap pankaj gupta,1
sir arvindkejriw support dishearten wake news mo corrupt parti asia congr declin allianc aap know defeat bjp acro countri power,0
serious shamel saffron brigad becom despar measur mean alreadi sens defeat jmmjharkhand hemantsorenjmm jhasanjay ghanshyamtiwari,0
tufailelif barbarian bjp rss dear jihadi propaganda flight get higher day,0
ndtvfeed ndtv hyderabad got citi live excu al hyderabad free anoth reason citi,1
dhume rohini sgh ok chaukidar bjp right guy parti broker,1
suprem court issu notic bjp leader smriti irani appeal congr leader sanjay nirupam seek set asid summon issu trial court crimin defam complaint file irani,0
elect nation capit dixit cong tiwari bjp pandey aap brahmin north ea seat chandani chowk agraw cong gupta aap vardhan bjp baniya big delhi journo still write delhi vote school amp hospit,1
mani time polit decis shape ur path aap align congr delhi one blunder bjp get seat platter decis aap parti lack polit matur congr le said better,1
issu notic bjp leader smriti irani appeal congr leader sanjay nirupam seek set asid summon issu trial court crimin defam complaint file irani,0
nh india plea note pilibhit join choru seat tomorrow elect chhatisgarh bihar bjp set score grand zero pm loos control start talk nonsen stare bigg defeat,1
ndtvfeed ndtv elect bjp hear,1
bjp final releas origin manifesto destruct bjp neta openli announc everi vote modi destroy muslim fact say everi vote bjp destroy ju muslim hindu sikh christian amp everyon,0
ctravi bjp lakshmianand nostradmu india knew much india know two wive bjp coalit mani issu,1
suprem court issu notic bjp leader smriti irani appeal congr leader sanjay nirupam seek set asid summon issu trial court crimin defam complaint file irani ani,0
delhit go stand stood right full statehood democrat right neither cong bjp care understand feel arvindkejriw fight cau stand resolut behind,1
indianexpr comment rss amp bjp irrefut fact terror accus tri fool bhai amp bhen log bhopal true face bjp want terrori rep jail anytim think amp vote,1
retir gener enjoy parti invit bjp pulwama attack media tri understand conspiraci bocu govt sab bikao hai sale news india aajtak ravishndtv,1
